timestamp,symbol,name,price,dayHigh,dayLow,volume,open,close,time,SMA_5,SMA_10,BB_middle,BB_upper,BB_lower,RSI,MACD,Signal_Line,MACD_Histogram,volatility,Doji,Hammer
2024-10-29 06:09:59,BTC,Bitcoin USD,71139.18,71500.0,69705.76,41397597358.07814,69911.74,69911.74,2024-10-29 06:00:00,70970.196,70430.603,70430.603,71639.6962873503,69221.5097126497,75.94190262633752,571.9907100081327,408.9737655166829,163.01694449144986,0.5000829021353459,True,False
2024-10-29 07:09:59,BTC,Bitcoin USD,71082.71,71500.0,69705.76,41397597358.07814,69911.74,69911.74,2024-10-29 07:00:00,71075.68000000001,70564.675,70564.675,71730.97826973734,69398.37173026266,81.14782220610617,587.4623121638142,444.67147484610916,142.79083731770504,0.5044752468331828,True,False
2024-10-29 08:10:00,BTC,Bitcoin USD,70966.7,71500.0,69705.76,47301738496.0,69911.74,69911.74,2024-10-29 08:00:00,71018.316,70655.745,70655.745,71787.21972289731,69524.27027710268,77.9086797990253,583.6348516058642,472.4641501980602,111.17070140780402,0.5068402877334208,True,False
2024-10-29 09:09:59,BTC,Bitcoin USD,71162.96,71500.0,69705.76,47301738496.0,69911.74,69911.74,2024-10-29 09:00:00,71063.366,70766.941,70766.941,71851.87497572592,69682.00702427409,76.50307112548597,589.6410879025643,495.89953773896104,93.74155016360328,0.5062260764713951,True,False
2024-10-29 10:10:00,BTC,Bitcoin USD,71202.1,71500.0,69705.76,47301738496.0,69911.74,69911.74,2024-10-29 10:00:00,71110.73000000001,70911.909,70911.909,71754.75792066267,70069.06007933733,76.34683855859312,590.7495512358437,514.8695404383376,75.88001079750609,0.4656862276924382,True,False
2024-10-29 11:10:00,BTC,Bitcoin USD,71201.55,71500.0,69705.76,47301738496.0,69911.74,69911.74,2024-10-29 11:00:00,71123.204,71046.7,71046.7,71458.01749164522,70635.38250835477,73.9712258573118,584.8419421523868,528.8640207811475,55.97792137123929,0.4701005456551359,True,False
2024-10-29 12:09:58,BTC,Bitcoin USD,71409.14,71579.0,69705.76,47301738496.0,69911.74,69911.74,2024-10-29 12:00:00,71188.49,71132.085,71132.085,71428.45763395181,70835.7123660482,73.02840727302434,590.1084940995206,541.1129154448221,48.995578654698534,0.3783552961530885,True,False
2024-10-29 13:09:59,BTC,Bitcoin USD,71080.0,71579.0,69705.76,47301738496.0,69911.74,69911.74,2024-10-29 13:00:00,71211.15,71114.73300000001,71114.73300000001,71399.60188197122,70829.8641180288,65.7719519821466,561.253644552693,545.1410612663963,16.11258328629674,0.2712350166880108,True,False
2024-10-29 14:10:00,BTC,Bitcoin USD,71523.4,71973.28,69705.76,47301738496.0,69911.74,69911.74,2024-10-29 14:00:00,71283.23800000001,71173.302,71173.302,71528.55241343938,70818.05158656061,75.99077177760691,567.6214559384825,549.6371402008135,17.98431573766902,0.29669821293670634,True,False
2024-10-29 15:10:00,BTC,Bitcoin USD,71729.1,72120.1,69705.76,47301738496.0,69911.74,69911.74,2024-10-29 15:00:00,71388.638,71249.68400000001,71249.68400000001,71716.94675817071,70782.4212418293,76.70515062282506,582.5509781816072,556.2199077969723,26.331070384634927,0.3029789106786513,True,False
2024-10-29 16:10:00,BTC,Bitcoin USD,72514.53,73236.7,69705.76,47301738496.0,69911.74,69911.74,2024-10-29 16:00:00,71651.23400000001,71387.219,71387.219,72303.6657855291,70470.7722144709,77.24799732977313,650.2645243472216,575.0288311070221,75.23569324019945,0.43590316350217584,True,False
2024-10-29 17:10:02,BTC,Bitcoin USD,72716.06,73236.7,69705.76,47301738496.0,69911.74,69911.74,2024-10-29 17:00:00,71912.61799999999,71550.554,71550.554,72760.8850013821,70340.2229986179,73.60077456833952,711.9824932878546,602.4195635431886,109.56292974466601,0.4256628117668205,True,False
2024-10-29 18:09:59,BTC,Bitcoin USD,72713.81,73236.7,69705.76,47301738496.0,69911.74,69911.74,2024-10-29 18:00:00,72239.38,71725.265,71725.265,73059.10944237947,70391.42055762053,81.88758106099232,752.0437795713806,632.3444067488269,119.69937282255364,0.41209747842247785,True,False
2024-10-29 19:09:59,BTC,Bitcoin USD,73464.0,73500.0,69705.76,47301738496.0,69911.74,69911.74,2024-10-29 19:00:00,72627.5,71955.36899999999,71955.36899999999,73612.75666619035,70297.98133380963,85.61906282429956,834.7047442713374,672.816474253329,161.88827001800837,0.4819418570589022,True,False
2024-10-29 20:09:59,BTC,Bitcoin USD,72291.31,73624.98,69705.76,47301738496.0,69911.74,69911.74,2024-10-29 20:00:00,72739.942,72064.29000000001,72064.29000000001,73642.95406922646,70485.62593077356,62.78340563870986,796.4073833465518,697.5346560719736,98.87272727457821,0.7759513870821186,True,False
2024-10-29 21:09:58,BTC,Bitcoin USD,72441.82,73624.98,69705.76,66547954427.65017,69911.74,69911.74,2024-10-29 21:00:00,72725.4,72188.317,72188.317,73656.76851606261,70719.86548393738,64.77168240083984,769.3329566009779,711.8943161777745,57.438640423203424,0.7741123496345942,True,False
2024-10-29 22:10:00,BTC,Bitcoin USD,72331.0,73624.98,69705.76,66547954427.65017,69911.74,69911.74,2024-10-29 22:00:00,72648.388,72280.503,72280.503,73643.51375711248,70917.49224288751,64.84483809192196,730.5131298732158,715.6180789168628,14.895050956352975,0.7794556727872732,True,False
2024-10-29 23:10:01,BTC,Bitcoin USD,72607.98,73624.98,69705.76,66547954427.65017,69911.74,69911.74,2024-10-29 23:00:00,72627.222,72433.301,72433.301,73510.87186356094,71355.73013643907,65.45171859227688,713.8690704156033,715.268277216611,-1.3992068010076082,0.7534875724650384,True,False
2024-10-30 00:10:00,BTC,Bitcoin USD,72508.29,73624.98,69705.76,66547954427.65017,69911.74,69911.74,2024-10-30 00:00:00,72436.07999999999,72531.79000000001,72531.79000000001,73399.30506233477,71664.27493766525,63.78864428572316,684.7411141976336,709.1628446128154,-24.421730415181855,0.7460628589095608,True,False
2024-10-30 01:10:01,BTC,Bitcoin USD,72053.85,73624.98,69705.76,65335966308.25031,69911.74,69911.74,2024-10-30 01:00:00,72388.58799999999,72564.265,72564.265,73314.63661574182,71813.89338425818,58.21041315053294,617.8651244063658,690.9033005715255,-73.03817616515971,0.7810848376812616,True,False
2024-10-30 02:10:00,BTC,Bitcoin USD,72523.38,73624.98,69705.76,65335966308.25031,69911.74,69911.74,2024-10-30 02:00:00,72404.9,72565.15,72565.15,73315.28174979088,71815.0182502091,60.218073106762326,595.8835925253952,671.8993589622995,-76.0157664369043,0.7256650606332294,True,False
2024-10-30 03:10:00,BTC,Bitcoin USD,72409.57,73624.98,69705.76,58603115934.46413,69911.74,69911.74,2024-10-30 03:00:00,72420.61400000002,72534.501,72534.501,73282.27024274501,71786.731757255,62.69407691852357,562.7920380029827,650.0778947704362,-87.28585676745342,0.7204102700613619,True,False
2024-10-30 04:09:59,BTC,Bitcoin USD,72233.49,72714.38,71878.8,54173790208.0,72707.63,72707.63,2024-10-30 04:00:00,72345.716,72486.46900000001,72486.46900000001,73244.68109735355,71728.25690264648,57.14426569275512,516.4057541121438,623.3434666387777,-106.93771252663396,0.7230435023639961,True,False
2024-10-30 05:09:59,BTC,Bitcoin USD,72349.32,72714.38,71878.8,58401951086.64529,72707.63,72707.63,2024-10-30 05:00:00,72313.922,72375.001,72375.001,72696.44524592756,72053.55675407244,56.3549996106382,483.4182581394416,595.3584249389105,-111.9401667994689,0.6217503628920372,True,False
2024-10-30 06:10:00,BTC,Bitcoin USD,72544.82,72714.38,71878.8,58401951086.64529,72707.63,72707.63,2024-10-30 06:00:00,72412.11600000001,72400.352,72400.352,72732.27701466436,72068.42698533564,50.353042647178896,467.6597555039625,569.818691051921,-102.15893554795844,0.36809972871537877,True,False
2024-10-30 07:09:53,BTC,Bitcoin USD,72360.54,72714.38,71878.8,58401951086.64529,72707.63,72707.63,2024-10-30 07:00:00,72379.54800000001,72392.224,72392.224,72723.61617521766,72060.83182478235,45.83953564574261,435.2834955416474,542.9116519498663,-107.62815640821884,0.37300922602008657,True,False
2024-10-30 08:10:00,BTC,Bitcoin USD,72295.0,72714.38,71878.8,52155367424.0,72707.63,72707.63,2024-10-30 08:00:00,72356.634,72388.624,72388.624,72723.73344748766,72053.51455251234,45.17042637151777,399.7287221177103,514.2750659834351,-114.5463438657248,0.37087852289921625,True,False
2024-10-30 09:10:00,BTC,Bitcoin USD,72306.0,72714.38,71878.8,52155367424.0,72707.63,72707.63,2024-10-30 09:00:00,72371.136,72358.426,72358.426,72658.24946482916,72058.60253517085,33.90191008424394,368.19459795800503,485.0589723783491,-116.86437442034406,0.34557892093777887,True,False
2024-10-30 10:10:00,BTC,Bitcoin USD,72457.4,72714.38,71878.8,54820893715.50042,72707.63,72707.63,2024-10-30 10:00:00,72392.75200000001,72353.337,72353.337,72643.42465158892,72063.24934841107,53.22453512256295,351.36991836897505,458.3211615764743,-106.95124320749926,0.3521861299598434,True,False
2024-10-30 11:09:59,BTC,Bitcoin USD,72246.47,72714.38,71878.8,54820893715.50042,72707.63,72707.63,2024-10-30 11:00:00,72333.082,72372.599,72372.599,72591.03510679338,72154.16289320662,46.29433612941641,317.35764896596083,430.12845905437166,-112.77081008841083,0.29838967827665897,True,False
2024-10-30 12:10:00,BTC,Bitcoin USD,72019.22,72714.38,71645.0,54820893715.50042,72707.63,72707.63,2024-10-30 12:00:00,72264.818,72322.183,72322.183,72608.21433146941,72036.1516685306,44.33592756498294,268.96504303520487,397.8957758505383,-128.93073281533344,0.21976087081169315,True,False
2024-10-30 13:10:00,BTC,Bitcoin USD,71781.03,72714.38,71645.0,54820893715.50042,72707.63,72707.63,2024-10-30 13:00:00,72162.024,72259.329,72259.329,72696.38234242954,71822.27565757046,34.76213114572852,208.98456781270215,360.1135342429711,-151.12896643026897,0.2338623833900725,True,False
2024-10-30 14:10:00,BTC,Bitcoin USD,72131.0,72714.38,71246.2,54820893715.50042,72707.63,72707.63,2024-10-30 14:00:00,72127.024,72249.08,72249.08,72693.56992619499,71804.59007380501,43.63492197385078,187.52756223596225,325.5963398415694,-138.06877760560712,0.28759547262030866,True,False
2024-10-30 15:10:00,BTC,Bitcoin USD,72287.41,72714.38,71246.2,54820893715.50042,72707.63,72707.63,2024-10-30 15:00:00,72093.026,72242.889,72242.889,72682.87549428255,71802.90250571744,54.380805185840934,181.05660274151887,296.6883924215593,-115.63178968004041,0.291918904255082,True,False
2024-10-30 16:10:00,BTC,Bitcoin USD,71904.7,72714.38,71246.2,54820893715.50042,72707.63,72707.63,2024-10-30 16:00:00,72024.67199999999,72178.87700000001,72178.87700000001,72609.79713625104,71747.95686374897,38.00496335646971,143.39386692404514,266.02948732205647,-122.63562039801133,0.31573657305052605,True,False
2024-10-30 17:09:59,BTC,Bitcoin USD,71844.43,72714.38,71246.2,53822506151.41046,72707.63,72707.63,2024-10-30 17:00:00,71989.714,72127.26599999999,72127.26599999999,72584.3211951302,71670.21080486978,38.81070421642834,107.4440440821636,234.31239867407788,-126.86835459191428,0.3103423975385069,True,False
2024-10-30 18:10:00,BTC,Bitcoin USD,71965.36,72714.38,71246.2,51615944773.19123,72707.63,72707.63,2024-10-30 18:00:00,72026.58,72094.302,72094.302,72545.09703633266,71643.50696366733,44.57272863440755,87.70063252132968,204.99004544352826,-117.28941292219858,0.3192114589699732,True,False
2024-10-30 19:09:58,BTC,Bitcoin USD,71908.0,72714.38,71246.2,51615944773.19123,72707.63,72707.63,2024-10-30 19:00:00,71981.98000000001,72054.50200000001,72054.50200000001,72492.31899005656,71616.68500994345,40.8505892011576,66.65698377684748,177.32343311019213,-110.66644933334464,0.3186250264224829,True,False
2024-10-30 20:09:58,BTC,Bitcoin USD,71895.65,72714.38,71246.2,51615944773.19123,72707.63,72707.63,2024-10-30 20:00:00,71903.628,71998.327,71998.327,72339.9825874691,71656.67141253091,35.43540983312306,48.42498565764981,151.54374361968368,-103.11875796203387,0.3055448854407089,True,False
2024-10-30 21:10:00,BTC,Bitcoin USD,72777.77,73060.0,71246.2,51615944773.19123,72707.63,72707.63,2024-10-30 21:00:00,72078.242,72051.45700000001,72051.45700000001,72640.37981660293,71462.53418339709,57.12865163356047,103.95735196700844,142.02646528914863,-38.0691133221402,0.501703057995556,True,False
2024-10-30 22:10:00,BTC,Bitcoin USD,72462.23,73060.0,71246.2,51615944773.19123,72707.63,72707.63,2024-10-30 22:00:00,72201.802,72095.758,72095.758,72738.12761881939,71453.38838118062,52.63235770975583,121.10963495050964,137.84309922142083,-16.733464270911185,0.5132350909820038,True,False
2024-10-30 23:10:00,BTC,Bitcoin USD,72515.0,73060.0,71246.2,51615944773.19123,72707.63,72707.63,2024-10-30 23:00:00,72311.73000000001,72169.155,72169.155,72819.37755357509,71518.93244642491,53.24715679572428,137.37743916892214,137.7499672109211,-0.3725280419989758,0.4943978889993482,True,False
2024-10-31 00:09:59,BTC,Bitcoin USD,72364.69,73060.0,71246.2,42885201857.648575,72707.63,72707.63,2024-10-31 00:00:00,72403.068,72192.524,72192.524,72853.36289824975,71531.68510175026,48.55911050601331,136.56677365150244,137.51332849903739,-0.9465548475349408,0.4830240564063311,True,False
2024-10-31 01:10:00,BTC,Bitcoin USD,72298.08,73060.0,71246.2,43273111189.85983,72707.63,72707.63,2024-10-31 01:00:00,72483.554,72193.591,72193.591,72855.1448753537,71532.0371246463,50.83979054865447,129.0617021076323,135.8230032207564,-6.761301113124091,0.47985560077156897,True,False
2024-10-31 02:10:00,BTC,Bitcoin USD,72208.5,73060.0,71246.2,43273111189.85983,72707.63,72707.63,2024-10-31 02:00:00,72369.7,72223.97099999999,72223.97099999999,72853.6994306711,71594.24256932888,53.224399683828864,114.56488876575895,131.5713803297569,-17.00649156399794,0.4458365672154358,True,False
2024-10-31 03:10:00,BTC,Bitcoin USD,72510.53,73060.0,71246.2,43273111189.85983,72707.63,72707.63,2024-10-31 03:00:00,72379.36,72290.581,72290.581,72881.60686357765,71699.55513642236,62.16254968389021,125.99496505045681,130.4560972738969,-4.4611322234400745,0.45806487818019004,True,False
2024-10-31 04:09:58,BTC,Bitcoin USD,72348.0,72668.0,72000.0,43029505344.694016,72334.6,72334.6,2024-10-31 04:00:00,72345.95999999999,72328.845,72328.845,72874.06175259572,71783.62824740428,53.85912246756196,120.54895683987706,128.47466918709293,-7.925712347215864,0.4676332010863946,True,False
2024-10-31 05:09:59,BTC,Bitcoin USD,72208.6,72668.0,72000.0,43326820392.89373,72334.6,72334.6,2024-10-31 05:00:00,72314.742,72358.905,72358.905,72828.96421681318,71888.84578318681,48.58991379526291,103.78813608412747,123.53736256649985,-19.74922648237238,0.4725615544372923,True,False
2024-10-31 06:09:59,BTC,Bitcoin USD,72312.8,72668.0,72000.0,42616636624.01778,72334.6,72334.6,2024-10-31 06:00:00,72317.686,72400.62,72400.62,72745.27397475005,72055.96602524995,58.11009538950718,97.78591884148773,118.38707382149744,-20.60115498000971,0.4730460180551957,True,False
2024-10-31 07:09:57,BTC,Bitcoin USD,72258.23,72668.0,72000.0,42317934239.2203,72334.6,72334.6,2024-10-31 07:00:00,72327.632,72348.666,72348.666,72577.97406415029,72119.35793584971,58.24204278373099,87.61579514606274,112.2328180864105,-24.617022940347766,0.23522529181100785,True,False
2024-10-31 08:10:00,BTC,Bitcoin USD,72340.8,72668.0,72000.0,38495277056.0,72334.6,72334.6,2024-10-31 08:00:00,72293.68600000002,72336.523,72336.523,72551.51704747295,72121.52895252705,57.59403545393492,85.23605954255618,106.83346637763964,-21.59740683508346,0.20309838555552356,True,False
2024-10-31 09:09:59,BTC,Bitcoin USD,72321.29,72668.0,72000.0,42048043087.87938,72334.6,72334.6,2024-10-31 09:00:00,72288.34400000001,72317.152,72317.152,72491.79594172757,72142.50805827243,58.489620350931695,80.84388994389155,101.63555109089003,-20.79166114699848,0.20065408884802263,True,False
2024-10-31 10:10:00,BTC,Bitcoin USD,72280.25,72668.0,72000.0,41313015674.47229,72334.6,72334.6,2024-10-31 10:00:00,72302.674,72308.70800000001,72308.70800000001,72481.28973478718,72136.12626521285,57.80824921430256,73.2075873814756,95.94995834900715,-22.742370967531542,0.19100461548945527,True,False
2024-10-31 11:09:56,BTC,Bitcoin USD,72518.58,72684.02,72000.0,40529162750.36896,72334.6,72334.6,2024-10-31 11:00:00,72343.83,72330.758,72330.758,72547.8972806061,72113.6187193939,42.87544186609053,85.40253452053003,93.84047358331172,-8.437939062781695,0.21615699915135422,True,False
2024-10-31 12:09:59,BTC,Bitcoin USD,72213.9,72684.02,72000.0,41619875570.11041,72334.6,72334.6,2024-10-31 12:00:00,72334.964,72331.298,72331.298,72547.10878004154,72115.48721995845,43.132960572525235,69.67877476314607,89.00813381927858,-19.329359056132517,0.25627120648905866,True,False
2024-10-31 13:09:59,BTC,Bitcoin USD,72023.09,72684.02,71974.0,40737568513.11263,72334.6,72334.6,2024-10-31 13:00:00,72271.42199999999,72282.55399999999,72282.55399999999,72535.44874739929,72029.65925260069,37.36210094698818,41.344219115475425,79.47535087851796,-38.13113176304253,0.22130431346656315,True,False
2024-10-31 14:10:00,BTC,Bitcoin USD,71211.65,72684.02,70730.8,40015299599.16938,72334.6,72334.6,2024-10-31 14:00:00,72049.49399999999,72168.919,72168.919,72886.11214333028,71451.72585666971,27.88823687339392,-46.05663467248087,54.36895376831819,-100.42558844079906,0.4023675047842936,True,False
2024-10-31 15:10:00,BTC,Bitcoin USD,70939.1,72684.02,70511.03,40015299599.16938,72334.6,72334.6,2024-10-31 15:00:00,71781.264,72041.969,72041.969,73097.54481482337,70986.39318517662,25.846710554378703,-135.75010547874263,16.34514191890603,-152.09524739764865,0.4086553938564947,True,False
2024-10-31 16:10:00,BTC,Bitcoin USD,70522.67,72684.02,70249.1,40015299599.16938,72334.6,72334.6,2024-10-31 16:00:00,71382.08200000001,71862.95599999999,71862.95599999999,73264.78086717852,70461.13113282147,23.156342652599193,-237.69524522178108,-34.46293550923139,-203.2323097125497,0.4103088735165091,True,False
2024-10-31 17:10:00,BTC,Bitcoin USD,70580.53,72684.02,70249.1,45495666730.61622,72334.6,72334.6,2024-10-31 17:00:00,71055.408,71695.186,71695.186,73276.80420613366,70113.56779386634,16.677256277797866,-310.2424031945702,-89.61882904629915,-220.62357414827108,0.420629473860697,True,False
2024-10-31 18:10:00,BTC,Bitcoin USD,70362.28,72684.02,70249.1,45495666730.61622,72334.6,72334.6,2024-10-31 18:00:00,70723.246,71497.334,71497.334,73209.61359376324,69785.05440623677,16.36242902250966,-380.9560750741657,-147.88627825187245,-233.06979682229326,0.4026200402638922,True,False
2024-10-31 19:10:00,BTC,Bitcoin USD,70589.0,72684.02,70000.7,45495666730.61622,72334.6,72334.6,2024-10-31 19:00:00,70598.716,71324.105,71324.105,73016.29128701986,69631.91871298013,23.352725932555956,-413.9312188536278,-201.09526637222353,-212.83595248140426,0.44003992682582416,True,False
2024-10-31 20:10:00,BTC,Bitcoin USD,69976.83,72684.02,69878.0,45495666730.61622,72334.6,72334.6,2024-10-31 20:00:00,70406.26199999999,71093.763,71093.763,72833.90664188846,69353.61935811155,17.070537055989448,-483.88335464833654,-257.65288402744613,-226.2304706208904,0.47548806469445715,True,False
2024-10-31 21:10:00,BTC,Bitcoin USD,70004.6,72684.02,69559.33,45495666730.61622,72334.6,72334.6,2024-10-31 21:00:00,70302.648,70842.365,70842.365,72382.55081497328,69302.17918502673,17.98939243721145,-530.9595481667056,-312.31421685529807,-218.64533131140757,0.43871827225980375,True,False
2024-10-31 22:10:00,BTC,Bitcoin USD,70250.01,72684.02,69559.33,45710820021.44916,72334.6,72334.6,2024-10-31 22:00:00,70236.54400000001,70645.976,70645.976,71879.125098319,69412.826901681,21.61543536873762,-542.2149186079623,-358.2943572058309,-183.9205614021314,0.4899862873365689,True,False
2024-10-31 23:10:00,BTC,Bitcoin USD,70327.64,72684.02,69559.33,45710820021.44916,72334.6,72334.6,2024-10-31 23:00:00,70229.616,70476.43100000001,70476.43100000001,71247.8416390795,69705.02036092052,23.354690745210675,-538.6614348384901,-394.36777273236277,-144.29366210612733,0.5049397948017159,True,False
2024-11-01 00:09:58,BTC,Bitcoin USD,70279.98,72684.02,69559.33,38527435776.815056,72334.6,72334.6,2024-11-01 00:00:00,70167.812,70383.264,70383.264,70960.6767967798,69805.8512032202,23.313436738701768,-533.5407118300645,-422.20236055190315,-111.33835127816138,0.3971118747734371,True,False
2024-11-01 01:10:00,BTC,Bitcoin USD,70235.5,72684.02,69559.33,45519827319.2272,72334.6,72334.6,2024-11-01 01:00:00,70219.546,70312.90400000001,70312.90400000001,70741.61664918822,69884.1913508118,17.878869736005342,-526.99677543508,-443.1612435285386,-83.83553190654146,0.38733067695395307,True,False
2024-11-01 02:10:00,BTC,Bitcoin USD,68922.76,72684.02,68902.24,45519827319.2272,72334.6,72334.6,2024-11-01 02:00:00,70003.178,70152.913,70152.913,71106.51787279971,69199.30812720029,13.928126753647575,-620.5840984824899,-478.6458145193289,-141.93828396316104,0.6733757695309485,True,False
2024-11-01 03:10:00,BTC,Bitcoin USD,69545.77,72684.02,68750.37,45519827319.2272,72334.6,72334.6,2024-11-01 03:00:00,69862.32999999999,70049.437,70049.437,71021.20710729256,69077.66689270745,25.197632415721003,-637.1365128531615,-510.34395418609546,-126.79255866706609,0.7599051927423864,True,False
2024-11-01 04:09:59,BTC,Bitcoin USD,69343.6,70462.8,68750.37,44328828928.0,70202.875,70202.875,2024-11-01 04:00:00,69665.52200000001,69947.569,69947.569,70984.9423501047,68910.19564989531,28.698815238833873,-658.9716350768867,-540.0694903642537,-118.902144712633,0.7594828394981388,True,False
2024-11-01 05:10:00,BTC,Bitcoin USD,69467.89,70462.8,68750.37,44328828928.0,70202.875,70202.875,2024-11-01 05:00:00,69503.104,69835.45800000001,69835.45800000001,70804.83173917663,68866.0842608234,32.6368612492594,-658.6544045105402,-563.786473193511,-94.86793131702916,0.7510481430555047,True,False
2024-11-01 06:09:56,BTC,Bitcoin USD,69466.26,70462.8,68750.37,44328828928.0,70202.875,70202.875,2024-11-01 06:00:00,69349.256,69784.401,69784.401,70774.24839616027,68794.55360383973,36.17912025516838,-651.0298574342305,-581.235150041655,-69.79470739257556,0.708837906652492,True,False
